channel_id,topic_categories,thumbnail_url
UCnawMff7KKK-1i-9JxN16Qw,"{""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/ZaxBU-M9tOA/hqdefault.jpg
UCOB66xjgJe-D8jq7579BOwA,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/gHm4VU3GajM/hqdefault.jpg
UCMXtaWarYFcjHeGYXK8R5sA,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/5u4kRjNcwQ8/hqdefault.jpg
UCOlC3ezMXupdLo1k-bJ5UkQ,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/YqbAVsm0zOk/hqdefault.jpg
UCfHH_jXPiLrFnbJERPT0BsQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology"",""https://en.wikipedia.org/wiki/Business"",""https://en.wikipedia.org/wiki/Knowledge""}",https://img.youtube.com/vi/pn334vv1fsY/hqdefault.jpg
UCxZfFIP0PTy7rZBJSmy3liQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/pd_zVxmG7Ao/hqdefault.jpg
UCEHs7ymn9hxSJMHLlcFLj0w,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/JrTGRRrVP3Q/hqdefault.jpg
UCj-i--KUqQ-biSsPssmdcqg,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/U61aos9iLEE/hqdefault.jpg
UCzEW0BezZ1eSI9wKBHvKPzA,"{""https://en.wikipedia.org/wiki/Food"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/23eHUaD4YPw/hqdefault.jpg
UCicgWrZ4gFgh07PUk_QjpbQ,"{""https://en.wikipedia.org/wiki/Tourism"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Physical_fitness""}",https://img.youtube.com/vi/vSXle3nHlIo/hqdefault.jpg
UCzqBhzZv_skUvpkECcECKNg,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/JfiBO-VSOmM/hqdefault.jpg
UC7cf6gF9NdKlRB6d89EKqHQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Knowledge"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/mTM5D6MeBRw/hqdefault.jpg
UCual-3t15d5f0LL6TXelZXg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/pBwJnsieuPc/hqdefault.jpg
UC4HygJOIXsjggL-oQoatrzw,"{""https://en.wikipedia.org/wiki/Sport"",""https://en.wikipedia.org/wiki/American_football"",""https://en.wikipedia.org/wiki/Association_football"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/LbWmGtfAtEw/hqdefault.jpg
UCXDs97xqSkkV9WSXMtYvCEw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/9dStQy1Vhlo/hqdefault.jpg
UC0RX5hQE6UpHTjfub4NZSPg,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Television_program""}",https://img.youtube.com/vi/05-MK49DMBQ/hqdefault.jpg
UCQkddibMMoTyv5gXGWRvXcA,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/oJYPppbnt1c/hqdefault.jpg
UCMUhbKvGfZLZxT2-gDVR9Xg,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/2eUwt5M7z3o/hqdefault.jpg
UCeIi7PRx_N5nTkU90r7_ykQ,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/uk3dx0ZJvzA/hqdefault.jpg
UCaQvnBZ_kccBK3e5GwKY3SA,{},https://img.youtube.com/vi/vryi4xgiwLg/hqdefault.jpg
UCsxZr0pCgLXlUHh4FIhgauw,"{""https://en.wikipedia.org/wiki/Hobby"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/c4gI0kgh1YM/hqdefault.jpg
UCqgWdC1DJj4jhWZUpphlShA,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/CcC2cA4Z2Uw/hqdefault.jpg
UCrCaYG3NUbcGbnrzqLYnHyw,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/sH_U0JNZr1M/hqdefault.jpg
UCJVVJ5pZyCRNV3AZOIuJf6w,"{""https://en.wikipedia.org/wiki/Humour"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/3iUrTLaXPes/hqdefault.jpg
UCFtEiNuNNFr1SqbLamWsLVg,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/9ulwPZARQN8/hqdefault.jpg
UCUvHXAEbFzdArW3FbzeT_Yw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/bDaKgoImgKg/hqdefault.jpg
UC5ThyJ60cYIz-TgIP6veWqA,{},https://img.youtube.com/vi/e8I1fLhW_fI/hqdefault.jpg
UCChhBr9qVEQ2CoxaNGkMMOw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Humour""}",https://img.youtube.com/vi/cyvoYOViCbU/hqdefault.jpg
UCdXS_i6oGkLIRrEjtr1zowA,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/AcAluNAl-60/hqdefault.jpg
UC7hqTC-ChL-_PUKhctTt50A,"{""https://en.wikipedia.org/wiki/Hobby"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Tourism""}",https://img.youtube.com/vi/UX4qQqS2Cjk/hqdefault.jpg
UCRTyFtGInX6Hy4OP7CXIGpw,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/IxInJuNRinw/hqdefault.jpg
UCOiMY00_ZLijPF6InrCl0TA,"{""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program""}",https://img.youtube.com/vi/qo4gixB4dBw/hqdefault.jpg
UCS8XV3oqVLg87Cn5l7Uxj3g,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Pet""}",https://img.youtube.com/vi/ZXiwzzPqsEc/hqdefault.jpg
UCM575NP1NdR9SvgEtrcgfTg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/g4T_T1VNWI0/hqdefault.jpg
UCDxapdcArk6SRddGIXfxZHA,"{""https://en.wikipedia.org/wiki/Action_game"",""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Action-adventure_game""}",https://img.youtube.com/vi/jjA0r20GnUI/hqdefault.jpg
UCH8smDPZ-zySylTXYo7Gr2A,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Tourism"",""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/z-1_kfQOfRs/hqdefault.jpg
UC7hI7ynYRC6147_AngFzlzA,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Electronic_music""}",https://img.youtube.com/vi/xtnJRRmhujQ/hqdefault.jpg
UCInQk0x3iwUDap5MoGrXqJg,{},https://img.youtube.com/vi/j2p2CP6kySU/hqdefault.jpg
UCaIc6SgS90ud_RgMSC6hW_w,"{""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/DQFuD2dkrUs/hqdefault.jpg
UC4UaWbUUwVvCxWNqhb4f16Q,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/7IDHvPIKcwI/hqdefault.jpg
UCExPuS7C4uPQCtnPKSr12bA,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/GvDFMGQUfUU/hqdefault.jpg
UClOijp2IK5lsRLLzqMV9LrQ,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/8UlbBrRBmc4/hqdefault.jpg
UCPWYBsnIp-hvBnWaRNYqWww,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/Iv_lvJ1LSS4/hqdefault.jpg
UCS-lTsxvAstm9XJmcajnaKA,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Electronic_music"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/RNIRx-MsSK0/hqdefault.jpg
UCd_tZRnWBZTjDj_xFFrQvRQ,"{""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/BIz2gBovO00/hqdefault.jpg
UCkStsZUajHVAE597lyMX1NQ,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/c6J7TiVkR40/hqdefault.jpg
UCiH8_R0n8Kq6kxomj8nk-CQ,"{""https://en.wikipedia.org/wiki/Food"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/WlESx4FYPIw/hqdefault.jpg
UChsfonK2WufJg_yrlU2p6pg,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/zWuP2ri_jmk/hqdefault.jpg
UCmwFmNh-fECQx7_H3e50QPQ,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/k61ElxpVjPY/hqdefault.jpg
UCZH7BHSijgNyWaB6u4HYOLw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/SPaPW67Ch18/hqdefault.jpg
UCIVMMXOCd158qkgXKZt8rtA,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/3EhPIjOs8rA/hqdefault.jpg
UCEWHRixg17cM4r7uXMeMFhQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/vgiZ9qdB-4Q/hqdefault.jpg
UCiJfplrc7idtWYpDsI325yQ,"{""https://en.wikipedia.org/wiki/Tourism"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/YlRz44gahQE/hqdefault.jpg
UCTbsA5kbirsisvJua_H-BSg,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/TJ2B1NmJ3ZM/hqdefault.jpg
UCjUMRuF2y793rOu__4RRC1Q,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/SM_kcbvpmy0/hqdefault.jpg
UC382csTYrP4Ro4-bHzQz26Q,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/J5fLV7PI3tM/hqdefault.jpg
UCDm4BW0Q5d-zASSuRyvPGXw,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/-gIULth2Wts/hqdefault.jpg
UCQfsrpv2qVevEgB9-2AlJVA,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/ksUR1oUC8TM/hqdefault.jpg
UCy0k4ZxQAPvm7X22fmEF5Kw,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/rsbNUos89L4/hqdefault.jpg
UCOpRwp8jY6lAZRcTB_FbTuA,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/ERVG0cZiYRE/hqdefault.jpg
UCDJBticAPqDOkMwVpimeMOw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/6gSMQUYpwj0/hqdefault.jpg
UC_vmFv0LVdZWXV4xADpvojQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Knowledge""}",https://img.youtube.com/vi/3PPWHZGUpQY/hqdefault.jpg
UCBRHC3cmgeXfRPedh-qpz7w,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Fashion""}",https://img.youtube.com/vi/E3hnlWuy_jE/hqdefault.jpg
UCmqflTSJ6911aCrnaWIXxsA,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/5bK5tmWAwDc/hqdefault.jpg
UCYqhfjSeX0MYID5t0BK-g_Q,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/Xaoau7CGTIo/hqdefault.jpg
UC0eORO019yWdP2oK9MhyVIg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/VvhKSjpF04U/hqdefault.jpg
UCpdIXRkYPhKEokWtgilYlXQ,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Electronic_music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/h0FKbspmD0g/hqdefault.jpg
UCTJUiSQBoXcIMf2KU-1GfOg,"{""https://en.wikipedia.org/wiki/Electronic_music"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Independent_music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/xgYUFyzfaZ8/hqdefault.jpg
UCdVdkFXz6hY8wewchLwL5RQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology"",""https://en.wikipedia.org/wiki/Video_game_culture""}",https://img.youtube.com/vi/qJHSj-lnPWQ/hqdefault.jpg
UCzbbMWLl7mUa0X3Gn8NMiCA,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/h21w4bujAD8/hqdefault.jpg
UCyZXWThpmum028u50qg3-QA,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music""}",https://img.youtube.com/vi/BXMo_tSz9Ks/hqdefault.jpg
UC6nCjRlW6n3sjqkVj1QWY-g,"{""https://en.wikipedia.org/wiki/Cricket"",""https://en.wikipedia.org/wiki/Sport""}",https://img.youtube.com/vi/iuDpQ84UOw8/hqdefault.jpg
UCYCgFUQvdDrCiAjq_teobMw,"{""https://en.wikipedia.org/wiki/Knowledge""}",https://img.youtube.com/vi/1nVJWOlZog4/hqdefault.jpg
UCGjZJ0TN1PlJIEwJXKNlm6w,"{""https://en.wikipedia.org/wiki/Fashion"",""https://en.wikipedia.org/wiki/Hobby"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/USVcLFhEmtE/hqdefault.jpg
UCPgD3j_6bIsUKelj00SQoDg,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/OomDQAGWXrU/hqdefault.jpg
UCXIS2lijUruCqWeRQKQKCSw,"{""https://en.wikipedia.org/wiki/Society""}",
UCS2BEEVB4XBERGpMtCiXXUA,"{""https://en.wikipedia.org/wiki/Role-playing_video_game"",""https://en.wikipedia.org/wiki/Action-adventure_game"",""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Action_game"",""https://en.wikipedia.org/wiki/Sports_game""}",https://img.youtube.com/vi/E9bEZw4DKXc/hqdefault.jpg
UCWYXLMuL0m10w53wnMaUf3g,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/AIjPFY8w9JE/hqdefault.jpg
UCE4oQxTrgn6kNLaYIjaqxzg,"{""https://en.wikipedia.org/wiki/Society""}",
UCbjPztoI6gaot4KLkQ8VRCA,{},https://img.youtube.com/vi/80KLi7fIsSg/hqdefault.jpg
UC9ABH5Os0J8mi8CWKLfdPuw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",
UCsHIJQ3mT1a9t-r6eB4n-RQ,"{""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Pop_music""}",
UCqShCHSDvCBKDN_GAsnLJmQ,"{""https://en.wikipedia.org/wiki/Politics"",""https://en.wikipedia.org/wiki/Society""}",
UCoKYcGGWzratJMs_qmFHEqQ,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Technology""}",
UC6SZkP07z-XHyr7eTz4H7bQ,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/deWHGPbvnOQ/hqdefault.jpg
UCxOC_bbZBhKANjN8qr7B1IA,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",
UCwXfRdTtVeVnXXF4poaYw0Q,"{""https://en.wikipedia.org/wiki/Tourism"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",
UCfXfekDt4nxXH1MXW8BebcA,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Tourism"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",
UCCx6NpnRHEDFG_IF69HrPsw,"{""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Entertainment""}",https://img.youtube.com/vi/Icck3SKkHgU/hqdefault.jpg
UCtLPeb_gHMhrsDZGSbf6YpQ,"{""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Film"",""https://en.wikipedia.org/wiki/Entertainment""}",
UCl2hI-7CLQgE0drOuul472A,"{""https://en.wikipedia.org/wiki/Society"",""https://en.wikipedia.org/wiki/Religion"",""https://en.wikipedia.org/wiki/Music""}",
UCYvudGXaLGtUpPLAp7YZCuQ,"{""https://en.wikipedia.org/wiki/Vehicle"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Motorsport"",""https://en.wikipedia.org/wiki/Sport"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/4Jho3Vv-IrA/hqdefault.jpg
UCuTtwqiO82IBzqhf9w-jx8Q,"{""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Sports_game"",""https://en.wikipedia.org/wiki/Sport""}",
UCF0pcnQ5PsoILgR727LcVIg,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Humour"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/Wqi2zoSv_lY/hqdefault.jpg
UCQbMI2k4jjdtNh3mUhqRCRQ,"{""https://en.wikipedia.org/wiki/Technology"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",
UCU57IJhYK4v_XCOo4khbBxA,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/3a0rHeg2MpY/hqdefault.jpg
UC4uWWxN289qNTnw7gPySXhA,"{""https://en.wikipedia.org/wiki/Politics"",""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/McHkbLIB4IU/hqdefault.jpg
UCUTM2NErcYk8LOisLscwqaw,"{""https://en.wikipedia.org/wiki/Role-playing_video_game"",""https://en.wikipedia.org/wiki/Action-adventure_game"",""https://en.wikipedia.org/wiki/Video_game_culture"",""https://en.wikipedia.org/wiki/Action_game""}",https://img.youtube.com/vi/P8a0ZYQKSJ8/hqdefault.jpg
UCXVKlt8ddkf0zwc5X8UNTlg,"{""https://en.wikipedia.org/wiki/Society""}",https://img.youtube.com/vi/rzQGCSK-1ow/hqdefault.jpg
UCeLJZ6gjRW2JLx_S4vxWqkw,"{""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Pop_music"",""https://en.wikipedia.org/wiki/Performing_arts"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Music_of_Latin_America"",""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/OXwv1eXBjYc/hqdefault.jpg
UCycXr279zf5T3LXlOV4z6Ug,"{""https://en.wikipedia.org/wiki/Knowledge""}",https://img.youtube.com/vi/Db6MAkq3kZY/hqdefault.jpg
UCxLvYbJGJtjOfzlEp5alSgw,"{""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Music_of_Asia""}",https://img.youtube.com/vi/9gUrabmOMVs/hqdefault.jpg
UCVg8AHTXphONAM5QAN-KG7g,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Tourism""}",https://img.youtube.com/vi/MlsHFvt9RPU/hqdefault.jpg
UCkUWYKwA6881iICpcITwPXA,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/vM807ifAMOI/hqdefault.jpg
UCCYGXIHLPNyz3rW3tWxBdWQ,"{""https://en.wikipedia.org/wiki/Food"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Pet""}",https://img.youtube.com/vi/lKoq9aXY2fg/hqdefault.jpg
UCN0B-PI5RXB-3OSwQod6f4w,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/MKqL2-S46zI/hqdefault.jpg
UCH1vBvrYBWwC3ioZlHv2N0Q,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Technology""}",https://img.youtube.com/vi/grf9FMpnjPU/hqdefault.jpg
UC3yRhP9WE8V8mXVSAyYyOVg,"{""https://en.wikipedia.org/wiki/Music_of_Asia"",""https://en.wikipedia.org/wiki/Music"",""https://en.wikipedia.org/wiki/Hip_hop_music"",""https://en.wikipedia.org/wiki/Pop_music""}",https://img.youtube.com/vi/HkrsfE-z7rI/hqdefault.jpg
UCxPInZUzPis7B5UWJN3ZXLA,"{""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Television_program"",""https://en.wikipedia.org/wiki/Film""}",https://img.youtube.com/vi/9AnIWpsYuZY/hqdefault.jpg
UCo8Mzl64FHo4XocfKehP3Uw,"{""https://en.wikipedia.org/wiki/Humour"",""https://en.wikipedia.org/wiki/Pet"",""https://en.wikipedia.org/wiki/Entertainment"",""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/yUP9CJulofQ/hqdefault.jpg
UCujiUu1Zfrr9ju7jjhhhoPw,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)""}",https://img.youtube.com/vi/V7TPULdoba0/hqdefault.jpg
UCKcM7k794WST-IRv1-lhiZg,"{""https://en.wikipedia.org/wiki/Lifestyle_(sociology)"",""https://en.wikipedia.org/wiki/Food""}",https://img.youtube.com/vi/iVwl0QcutIU/hqdefault.jpg
